x,y
0.7210091013903657,0.8423263898398642
0.5978656436083778,0.6805748057761161
0.4105462869349826,0.33764984107808804
0.7113067757897007,0.5536914803017806
0.9983501224079999,0.10108714408939606
0.2535492758383018,0.3596225350210407
0.7337725509167574,0.26153829144546503
0.6578892061416924,0.8164048734120942
0.585262940786773,0.5593676772294509
0.23171869142679266,0.7350614777626395
0.8121540275867946,0.6717161864298328
0.45586577800334904,0.49581444561946636
0.8630333740124392,0.38826893064425866
0.4441223005275197,0.5936650103260703
0.6487099118088306,0.538862372259604
0.7689072887739089,0.3009007057361275
0.3628593787224927,0.7386183660267778
0.35986871577566126,0.44646906764013244
0.4648028521658806,0.544771914952429
0.602953584161581,0.8261245846631853
0.5983153275796151,0.722162716069717
0.202884408805983,0.8244556781020863
0.6279372787475522,0.5973274567583515
0.6527462351485089,0.9883520719385606
0.7262595488270671,0.8403176968358372
0.4517944764485537,0.15584897137945364
0.8212223202316007,0.17174017380690032
0.4619837760925246,0.42569296946283003
0.5828818938112759,0.9902973504434239
0.0625187348132016,0.09780309816123824
0.9017118915985247,0.5239456577855109
0.6727551142638482,0.45165274362079344
0.27060147168813004,0.19428833357291103
0.965292285345485,0.8909042202774344
0.6529439626890169,0.8775568826845758
0.9076309858471995,0.5302248825249208
0.04324259725632107,0.7041789315850403
0.7297247968823575,0.7206145127653071
0.4572810174804135,0.22580159749137013
0.5894616592000179,0.8198556633014149
0.6271897855214711,0.08619278115685947
0.7816345302178446,0.9573309251572839
0.585887278916774,0.6852702611358766
0.29037489913170866,0.02389995275530945
0.7792787867202344,0.08123602392384704
0.5716317681921588,0.6941696092812274
0.5929702691105134,0.4273815462202722
0.5787469009356515,0.5954021958517782
0.5516639459086526,0.749673467134118
0.3450368198519538,0.31461133887292503
0.4825929040182333,0.2604999002907399
0.5763676837482431,0.7904446042282427
0.6145053779333768,0.35227475639897976
0.7686636653169912,0.6438622043351577
0.7603491084230987,0.5341002333792804
0.6507191837672078,0.7865693358029159
0.13391663279617075,0.033684821443166285
0.45333234572549824,0.5064813151233778
0.25253302015363915,0.3371585369249772
0.7672542861360048,0.37130807494744283
0.594981781130185,0.7888540764013225
0.5869821812887617,0.056671047159470085
0.8264203287917106,0.9156694781547319
0.8606906953547062,0.024710176854859836
0.5644672673824186,0.4540044718445233
0.900955117039839,0.882215608204706
0.7047500719549062,0.5094264708016948
0.21098007115535228,0.31286632230737865
0.5106645095022344,0.4151041616802062
0.6780212535615942,0.283801608674691
0.8681915742321783,0.5835134703665913
0.5129298798507028,0.09704889363841991
0.5727108420035744,0.2679319263505723
0.2449355506873665,0.058930362190585034
0.6059595898096388,0.5008212102996135
0.4600567358289799,0.18142005157191127
0.46866275404812296,0.5106464363005891
0.47369670601794017,0.10244654528330913
0.33318626980529764,0.10377532636513834
0.8853805323061443,0.3344454716448638
0.8460798527020875,0.647412281474092
0.284971861660012,0.17871608569053757
0.6296177614736307,0.44432697616051436
0.6094857721426462,0.40847233251900933
0.8566557845659467,0.24798219655640175
0.6351682676328282,0.7139751801150779
0.4631091312854504,0.35485107131302
0.6926441237982293,0.6439708527875999
0.5028788001905145,0.7667982202465569
0.4216061579249757,0.3101269585080414
0.5756419802782999,0.691485158468124
0.43710198194486577,0.6685598598956063
0.8920323203899807,0.3624936735606716
0.37227282247040044,0.6649322184524431
0.6665372974821299,0.5880352868675195
0.6849666590522905,0.9859724019747127
0.3903905885782985,0.553594617559569
0.8490408613998357,0.4527372005465395
0.38663688617758063,0.14812020779820012
0.4453783288295336,0.7114937037904675
0.5647920803143586,0.8830313256196588
0.6757239020755446,0.5061906175594726
0.17422669969033278,0.7393350377399399
0.8857106292014851,0.3567407706892082
0.8911099143489174,0.9159579676552583
0.5146886107185803,0.7313166246074178
0.7870826471061366,0.9813176141725753
0.556961660603987,0.7972858491097496
0.9917728685168449,0.32896901951869617
0.059913228556978886,0.06396092653274477
0.9352109961258153,0.2696704334206852
0.6625284412712723,0.9620383996027424
0.621620566807681,0.6046115469559966
0.9184848578064609,0.8882287199073381
0.29872219687793106,0.17009007633896375
0.4821858581504736,0.2573315976187561
0.27921929941279533,0.47391612119739396
0.14424046312691502,0.3115362221188812
0.19951388709712575,0.2906298376712919
0.6078234933596043,0.8069361687428236
0.40568149389931524,0.4256546294852117
0.8215396479540421,0.24102918884483857
0.18150383784202678,0.6915554020740021
0.2522821488440943,0.3081996736396073
0.03986431945580953,0.7476109847146942
0.7034109223587367,0.6996518629044224
0.6042920806095874,0.5656279511749687
0.8443135235458527,0.9178418646124098
0.3628278794907928,0.03729077614843812
0.23025586327770495,0.4359390236507126
0.3958061223267538,0.5184278733073682
0.15363958158995805,0.019269229413475697
0.5733946265396604,0.5376503500784693
0.7567906357324605,0.8738673081947402
0.4647163323056837,0.6882240007282165
0.547879623791663,0.9034497345727777
0.2940499219973542,0.15542882531415517
0.4847481523337725,0.2338743196171685
0.9638876577466629,0.2682591891242164
0.7482709306687972,0.4028393567888957
0.3871495992829984,0.06114623290952238
0.5373523858236094,0.40646262090419943
0.7814088298682975,0.2803536814800436
0.4068501595617231,0.23124086056602888
0.5903705482487507,0.41608004080364064
0.22004860022570719,0.23492290238383923
0.5659236269467453,0.5249693241273
0.4683010411565145,0.5676694228243957
0.4431308870739259,0.3645424119010531
0.6853699274035101,0.8141132494085386
0.45215276167029056,0.47001415672245894
0.8326509380922569,0.8692808785941364
0.8966739211417644,0.031044847501907228
0.722163159428157,0.838949305035631
0.05594675630563818,0.854157213000572
0.838074117340139,0.13257150415330995
0.7029649428999911,0.6720515292161077
0.5065041732764751,0.8665636127674864
0.20184484197990768,0.5550576762133221
0.18525951060931947,0.7106245358264933
0.30207089733564924,0.7220811920426713
0.4709145695343566,0.44013441302347484
0.6540992852882416,0.5205978913209348
0.34819897330831384,0.100094167503993
0.8600984498811799,0.07080268676392668
0.817408052962265,0.3380131647782366
0.7249279150250294,0.6125201291171772
0.6260450139222603,0.07473458705004234
0.12357950817793487,0.8154447883390739
0.5238606904121063,0.8807714744727038
0.6457334362226473,0.941101540611116
0.25972461647353806,0.4631418662122404
0.8956981226848347,0.24243276141583678
0.5547617445397135,0.31771054644137303
0.28676446944242057,0.08046264076139702
0.3468187115294824,0.21546308606629977
0.8171126400027341,0.09199920097598718
0.688814270934083,0.7533237727871088
0.8640104639110999,0.8103553243609994
0.22518157564801872,0.052790199019945666
0.3949299005023164,0.42697903001447707
0.89600940717383315,0.6690084564639187
0.29399825426749593,0.16500665901694284
0.47184509797952595,0.6735702004958807
0.2702036773110713,0.1891399493860062
0.4361751544731625,0.5360155586735291
0.3439140374679084,0.06905703944154018
0.9189451777166594,0.0736297714849927
0.791427064849987,0.7150396506977195
0.4689998509106179,0.6738956166268258
0.4059080804581713,0.5705895562702732
0.2368518822989403,0.5417294713598622
0.5385023725358715,0.5246400427282735
0.7236689401371331,0.6807371201016871
